gid,terrai_cod,terrai_nom,etnia_nome,municipio_,uf_sigla,superficie,fase_ti,modalidade,reestudo_t,cr,faixa_fron,undadm_cod,undadm_nom,undadm_sig,dominio_un,data_atual,epsg,PROCESSO,NUMERO,ANO,AREA_HA,ID,FASE,ULT_EVENTO,NOME,SUBS,USO,UF,DSProcesso
577,"67101",Dourados-Amambaipegu� I,Guaran�,"Navira�,Amambai,Dourados",MS,55600.000000000000000,Delimitada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DOURADOS,Sim,30202002011,COORDENACAO REGIONAL DOURADOS,CR-DOU,f,09/08/2024,"0",868334/2016,"868334","2016",5.44000000,{F00C0006-E3B8-4C80-9B27-9B6475A5B180},REQUERIMENTO DE PESQUISA,131 - REQ PESQ/EXIGÊNCIA PUBL EM 05/09/2022,Tatiane Lorena Bérgamo Santin,BASALTO,Revestimento,MS,868.334/2016
577,"67101",Dourados-Amambaipegu� I,Guaran�,"Navira�,Amambai,Dourados",MS,55600.000000000000000,Delimitada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DOURADOS,Sim,30202002011,COORDENACAO REGIONAL DOURADOS,CR-DOU,f,09/08/2024,"0",868198/2019,"868198","2019",542.62000000,{58D8897A-9C1E-48F2-AE84-6996800F0169},AUTORIZAÇÃO DE PESQUISA,662 - NOTIFICAÇÃO ADM PGTO DÉBITO MULTA PUBL EM 19/08/2024,CRK EMPREENDIMENTOS E ASFALTO USINADO LTDA,BASALTO,Revestimento,MS,868.198/2019
577,"67101",Dourados-Amambaipegu� I,Guaran�,"Navira�,Amambai,Dourados",MS,55600.000000000000000,Delimitada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DOURADOS,Sim,30202002011,COORDENACAO REGIONAL DOURADOS,CR-DOU,f,09/08/2024,"0",868122/2020,"868122","2020",991.96000000,{544BD633-D78C-4336-ABFC-76F942BE067D},AUTORIZAÇÃO DE PESQUISA,265 - AUT PESQ/PRORROGAÇÃO PRAZO ALVARÁ-SOLICITAÇÃO PROTOC EM 27/06/2024,CRK EMPREENDIMENTOS E ASFALTO USINADO LTDA,BASALTO,Revestimento,MS,868.122/2020
577,"67101",Dourados-Amambaipegu� I,Guaran�,"Navira�,Amambai,Dourados",MS,55600.000000000000000,Delimitada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DOURADOS,Sim,30202002011,COORDENACAO REGIONAL DOURADOS,CR-DOU,f,09/08/2024,"0",868334/2016,"868334","2016",1.75000000,{8864939D-8541-4908-9556-515A1DC3DA20},REQUERIMENTO DE PESQUISA,131 - REQ PESQ/EXIGÊNCIA PUBL EM 05/09/2022,Tatiane Lorena Bérgamo Santin,BASALTO,Revestimento,MS,868.334/2016
577,"67101",Dourados-Amambaipegu� I,Guaran�,"Navira�,Amambai,Dourados",MS,55600.000000000000000,Delimitada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DOURADOS,Sim,30202002011,COORDENACAO REGIONAL DOURADOS,CR-DOU,f,09/08/2024,"0",868367/2016,"868367","2016",45.81000000,{0C125A68-FA8C-4AC0-8BFA-E4A968EDD395},AUTORIZAÇÃO DE PESQUISA,227 - AUT PESQ/PAGAMENTO MULTA EFETUADO EM 09/06/2020,MTSUL CONSTRUCOES LTDA,BASALTO,Brita,MS,868.367/2016
577,"67101",Dourados-Amambaipegu� I,Guaran�,"Navira�,Amambai,Dourados",MS,55600.000000000000000,Delimitada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DOURADOS,Sim,30202002011,COORDENACAO REGIONAL DOURADOS,CR-DOU,f,09/08/2024,"0",868023/2019,"868023","2019",916.40000000,{10B99BF1-ABC8-4F21-82EA-5151B7F68484},AUTORIZAÇÃO DE PESQUISA,264 - AUT PESQ/TAH - PAGAMENTO EFETUADO EM 22/07/2022,Adenir Trevisan,BASALTO,Revestimento,MS,868.023/2019
577,"67101",Dourados-Amambaipegu� I,Guaran�,"Navira�,Amambai,Dourados",MS,55600.000000000000000,Delimitada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DOURADOS,Sim,30202002011,COORDENACAO REGIONAL DOURADOS,CR-DOU,f,09/08/2024,"0",868334/2016,"868334","2016",1.70000000,{0273BCC9-55EA-4A2D-82AB-214030023952},REQUERIMENTO DE PESQUISA,131 - REQ PESQ/EXIGÊNCIA PUBL EM 05/09/2022,Tatiane Lorena Bérgamo Santin,BASALTO,Revestimento,MS,868.334/2016
577,"67101",Dourados-Amambaipegu� I,Guaran�,"Navira�,Amambai,Dourados",MS,55600.000000000000000,Delimitada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DOURADOS,Sim,30202002011,COORDENACAO REGIONAL DOURADOS,CR-DOU,f,09/08/2024,"0",868053/2015,"868053","2015",30.85000000,{3716695D-008D-4383-86DD-E808FA8DC409},AUTORIZAÇÃO DE PESQUISA,227 - AUT PESQ/PAGAMENTO MULTA EFETUADO EM 03/08/2018,Norma Ribeiro Avila de Oliveira e Silva,AREIA,Construção civil,MS,868.053/2015
577,"67101",Dourados-Amambaipegu� I,Guaran�,"Navira�,Amambai,Dourados",MS,55600.000000000000000,Delimitada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DOURADOS,Sim,30202002011,COORDENACAO REGIONAL DOURADOS,CR-DOU,f,09/08/2024,"0",868029/2020,"868029","2020",29.18000000,{4AB9C2AD-B7A9-4255-92F1-129A07AB4651},AUTORIZAÇÃO DE PESQUISA,193 - AUT PESQ/TRANSF DIREITOS-CESSÃO TOTAL NEGADA PUBL EM 17/07/2024,MINERACAO SANTA MARIA LTDA,BASALTO,Revestimento,MS,868.029/2020
578,"67401",Jurubaxi-t�a,"Des�na,Kuripako,Tik�na,Tariana,Arap�so,Piratapuya,Nad�b,Baniwa,Bar�,Tukano","Barcelos,Santa Isabel do Rio Negro",AM,1208155.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DO RIO NEGRO,Sim,30202001885,COORDENACAO REGIONAL DO RIO NEGRO,CR-RNG,f,02/04/2020,"0",880034/2014,"880034","2014",54.36000000,{E3855E44-984D-4EA7-AF3A-C06D533535B8},REQUERIMENTO DE LAVRA GARIMPEIRA,333 - REQ PLG/REQUERIMENTO LAVRA GARIMPEIRA PROTOC EM 06/03/2014,COOPERATIVA DOS GARIMPEIROS DA AMAZONIA - COOGAM,MINÉRIO DE OURO,Industrial,AM,880.034/2014
578,"67401",Jurubaxi-t�a,"Des�na,Kuripako,Tik�na,Tariana,Arap�so,Piratapuya,Nad�b,Baniwa,Bar�,Tukano","Barcelos,Santa Isabel do Rio Negro",AM,1208155.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DO RIO NEGRO,Sim,30202001885,COORDENACAO REGIONAL DO RIO NEGRO,CR-RNG,f,02/04/2020,"0",880033/2014,"880033","2014",2000.46000000,{5FA629B3-D2F7-4444-A5AB-21FF89DDBA6B},REQUERIMENTO DE LAVRA GARIMPEIRA,333 - REQ PLG/REQUERIMENTO LAVRA GARIMPEIRA PROTOC EM 06/03/2014,COOPERATIVA DOS GARIMPEIROS DA AMAZONIA - COOGAM,MINÉRIO DE OURO,Industrial,AM,880.033/2014
578,"67401",Jurubaxi-t�a,"Des�na,Kuripako,Tik�na,Tariana,Arap�so,Piratapuya,Nad�b,Baniwa,Bar�,Tukano","Barcelos,Santa Isabel do Rio Negro",AM,1208155.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DO RIO NEGRO,Sim,30202001885,COORDENACAO REGIONAL DO RIO NEGRO,CR-RNG,f,02/04/2020,"0",880009/2025,"880009","2025",24.31000000,{F49B495A-55D1-4BF3-BC74-5DAE0E0F6A33},REQUERIMENTO DE PESQUISA,100 - REQ PESQ/REQUERIMENTO PESQUISA PROTOC EM 19/02/2025,Paulo Fernando alves Dias júnior,MINÉRIO DE OURO,Industrial,AM,880.009/2025
578,"67401",Jurubaxi-t�a,"Des�na,Kuripako,Tik�na,Tariana,Arap�so,Piratapuya,Nad�b,Baniwa,Bar�,Tukano","Barcelos,Santa Isabel do Rio Negro",AM,1208155.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DO RIO NEGRO,Sim,30202001885,COORDENACAO REGIONAL DO RIO NEGRO,CR-RNG,f,02/04/2020,"0",880047/2013,"880047","2013",7547.60000000,{028EF4AE-072F-4DA1-BD12-D32A589861A2},REQUERIMENTO DE PESQUISA,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 09/05/2024,L. C Materiais de Construção Ltda,MINÉRIO DE OURO,Industrial,AM,880.047/2013
578,"67401",Jurubaxi-t�a,"Des�na,Kuripako,Tik�na,Tariana,Arap�so,Piratapuya,Nad�b,Baniwa,Bar�,Tukano","Barcelos,Santa Isabel do Rio Negro",AM,1208155.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DO RIO NEGRO,Sim,30202001885,COORDENACAO REGIONAL DO RIO NEGRO,CR-RNG,f,02/04/2020,"0",880032/2014,"880032","2014",7685.65000000,{5EB16466-4B5B-42A5-BE5D-BA11DF43E40B},REQUERIMENTO DE LAVRA GARIMPEIRA,333 - REQ PLG/REQUERIMENTO LAVRA GARIMPEIRA PROTOC EM 06/03/2014,COOPERATIVA DOS GARIMPEIROS DA AMAZONIA - COOGAM,MINÉRIO DE OURO,Industrial,AM,880.032/2014
578,"67401",Jurubaxi-t�a,"Des�na,Kuripako,Tik�na,Tariana,Arap�so,Piratapuya,Nad�b,Baniwa,Bar�,Tukano","Barcelos,Santa Isabel do Rio Negro",AM,1208155.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DO RIO NEGRO,Sim,30202001885,COORDENACAO REGIONAL DO RIO NEGRO,CR-RNG,f,02/04/2020,"0",880374/2010,"880374","2010",6339.12000000,{4EA7223C-2070-48D3-BA96-59C8F6833FAE},APTO PARA DISPONIBILIDADE,294 - AUT PESQ/RENÚNCIA AUTORIZAÇÃO PESQUISA HOMOLOGADA PUBL EM 29/11/2017,Antonio Carlos Duarte Alecrim,MINÉRIO DE OURO,Industrial,AM,880.374/2010
578,"67401",Jurubaxi-t�a,"Des�na,Kuripako,Tik�na,Tariana,Arap�so,Piratapuya,Nad�b,Baniwa,Bar�,Tukano","Barcelos,Santa Isabel do Rio Negro",AM,1208155.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DO RIO NEGRO,Sim,30202001885,COORDENACAO REGIONAL DO RIO NEGRO,CR-RNG,f,02/04/2020,"0",880034/2014,"880034","2014",1318.64000000,{26E30080-FEF2-4576-9765-F1B6FB2F5185},REQUERIMENTO DE LAVRA GARIMPEIRA,333 - REQ PLG/REQUERIMENTO LAVRA GARIMPEIRA PROTOC EM 06/03/2014,COOPERATIVA DOS GARIMPEIROS DA AMAZONIA - COOGAM,MINÉRIO DE OURO,Industrial,AM,880.034/2014
578,"67401",Jurubaxi-t�a,"Des�na,Kuripako,Tik�na,Tariana,Arap�so,Piratapuya,Nad�b,Baniwa,Bar�,Tukano","Barcelos,Santa Isabel do Rio Negro",AM,1208155.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DO RIO NEGRO,Sim,30202001885,COORDENACAO REGIONAL DO RIO NEGRO,CR-RNG,f,02/04/2020,"0",880034/2014,"880034","2014",7.95000000,{4F5C1A5F-3262-4A50-912B-ED5931A81B19},REQUERIMENTO DE LAVRA GARIMPEIRA,333 - REQ PLG/REQUERIMENTO LAVRA GARIMPEIRA PROTOC EM 06/03/2014,COOPERATIVA DOS GARIMPEIROS DA AMAZONIA - COOGAM,MINÉRIO DE OURO,Industrial,AM,880.034/2014
578,"67401",Jurubaxi-t�a,"Des�na,Kuripako,Tik�na,Tariana,Arap�so,Piratapuya,Nad�b,Baniwa,Bar�,Tukano","Barcelos,Santa Isabel do Rio Negro",AM,1208155.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DO RIO NEGRO,Sim,30202001885,COORDENACAO REGIONAL DO RIO NEGRO,CR-RNG,f,02/04/2020,"0",880035/2014,"880035","2014",8696.50000000,{7F755CDD-62B4-41A0-A9B4-228A6DB86C80},REQUERIMENTO DE LAVRA GARIMPEIRA,333 - REQ PLG/REQUERIMENTO LAVRA GARIMPEIRA PROTOC EM 06/03/2014,COOPERATIVA DOS GARIMPEIROS DA AMAZONIA - COOGAM,MINÉRIO DE OURO,Industrial,AM,880.035/2014
579,"67501",Ilhas da Tapera/S�o F�lix/Porto,Truk�,Oroc�,PE,0.000000000000000,Encaminhada RI,Reserva Ind�gena,,COORDENACAO REGIONAL BAIXO S�O FRANCISCO,N�o,30202001983,COORDENACAO REGIONAL BAIXO S�O FRANCISCO,CR-BSF,t,02/04/2020,"0",840381/2017,"840381","2017",1857.60000000,{603CEC36-754E-4DB0-BB59-BD20D9599DF8},AUTORIZAÇÃO DE PESQUISA,2481 - AUT PESQ/VENCIMENTO ALVARÁ ALTERADO RESOLUÇÃO 76/2021-COVID EM 01/10/2021,CODELCO DO BRASIL MINERACAO LTDA.,MINÉRIO DE COBRE,Industrial,PE,840.381/2017
579,"67501",Ilhas da Tapera/S�o F�lix/Porto,Truk�,Oroc�,PE,0.000000000000000,Encaminhada RI,Reserva Ind�gena,,COORDENACAO REGIONAL BAIXO S�O FRANCISCO,N�o,30202001983,COORDENACAO REGIONAL BAIXO S�O FRANCISCO,CR-BSF,t,02/04/2020,"0",870789/2018,"870789","2018",1648.49000000,{D0245B39-AA22-4186-90DB-59AAE1D9DCC4},AUTORIZAÇÃO DE PESQUISA,2481 - AUT PESQ/VENCIMENTO ALVARÁ ALTERADO RESOLUÇÃO 76/2021-COVID EM 01/10/2021,Sudamerica Ltda,MINÉRIO DE LÍTIO,Industrial,PE,870.789/2018
579,"67501",Ilhas da Tapera/S�o F�lix/Porto,Truk�,Oroc�,PE,0.000000000000000,Encaminhada RI,Reserva Ind�gena,,COORDENACAO REGIONAL BAIXO S�O FRANCISCO,N�o,30202001983,COORDENACAO REGIONAL BAIXO S�O FRANCISCO,CR-BSF,t,02/04/2020,"0",840213/2017,"840213","2017",939.49000000,{00811462-B3F5-4362-899D-597034DEDE72},REQUERIMENTO DE PESQUISA,122 - REQ PESQ/INDEFERIMENTO P/NÃO CUMPRIMENTO DE EXIGÊNCIA PUBL EM 17/08/2018,R & S BRASIL MINERACAO LTDA,AMETISTA,Pedra de coleção,PE,840.213/2017
579,"67501",Ilhas da Tapera/S�o F�lix/Porto,Truk�,Oroc�,PE,0.000000000000000,Encaminhada RI,Reserva Ind�gena,,COORDENACAO REGIONAL BAIXO S�O FRANCISCO,N�o,30202001983,COORDENACAO REGIONAL BAIXO S�O FRANCISCO,CR-BSF,t,02/04/2020,"0",870786/2018,"870786","2018",1925.49000000,{AA364054-611E-4625-AA21-592F3021B70D},AUTORIZAÇÃO DE PESQUISA,662 - NOTIFICAÇÃO ADM PGTO DÉBITO MULTA PUBL EM 10/08/2022,Sudamerica Ltda,MINÉRIO DE LÍTIO,Industrial,PE,870.786/2018
581,"67701",Cerco Grande,Guaran�,Guaraque�aba,PR,1390.000000000000000,Delimitada,Tradicionalmente ocupada,,COORDENACAO REGIONAL LITORAL SUL,N�o,30202002095,COORDENACAO REGIONAL LITORAL SUL,CR-LIS,f,17/04/2018,"0",826176/2019,"826176","2019",1845.70000000,{EB46BE46-2863-40AC-BDF3-6ED61B2582B7},AUTORIZAÇÃO DE PESQUISA,662 - NOTIFICAÇÃO ADM PGTO DÉBITO MULTA PUBL EM 29/08/2024,LJMPR MINERADORA LTDA. ME,MINÉRIO DE FERRO,Industrial,PR,826.176/2019
581,"67701",Cerco Grande,Guaran�,Guaraque�aba,PR,1390.000000000000000,Delimitada,Tradicionalmente ocupada,,COORDENACAO REGIONAL LITORAL SUL,N�o,30202002095,COORDENACAO REGIONAL LITORAL SUL,CR-LIS,f,17/04/2018,"0",826377/2017,"826377","2017",48.00000000,{A376D45A-5B10-4B8C-8FFE-FE977D00D359},AUTORIZAÇÃO DE PESQUISA,250 - AUT PESQ/EXIGÊNCIA PUBL EM 28/07/2023,Sandra Mara Dovaroski Me,ARGILA,Construção civil,PR,826.377/2017
582,"67801",Sambaqui,Guaran�,Pontal do Paran�,PR,2795.000000000000000,Delimitada,Tradicionalmente ocupada,,COORDENACAO REGIONAL LITORAL SUL,N�o,30202002095,COORDENACAO REGIONAL LITORAL SUL,CR-LIS,f,02/05/2016,"0",826231/2019,"826231","2019",35.99000000,{927BBF58-D404-4B76-BC44-7E9DB5434D62},DIREITO DE REQUERER A LAVRA,317 - DIR REQ LAV/RELATÓRIO PESQUISA APROVADO ART 30 I CM PUBL EM 31/01/2025,4B AMBIENTAL LTDA,AREIA,Construção civil,PR,826.231/2019
582,"67801",Sambaqui,Guaran�,Pontal do Paran�,PR,2795.000000000000000,Delimitada,Tradicionalmente ocupada,,COORDENACAO REGIONAL LITORAL SUL,N�o,30202002095,COORDENACAO REGIONAL LITORAL SUL,CR-LIS,f,02/05/2016,"0",826136/2017,"826136","2017",47.63000000,{D1560FCF-7978-4804-A661-213D7C366861},REQUERIMENTO DE PESQUISA,187 - REQ PESQ/RECURSO NEGADO PUBL EM 21/05/2018,Geopetrum Geologia Meio Ambiente e Agrimensura,AREIA,Construção civil,PR,826.136/2017
582,"67801",Sambaqui,Guaran�,Pontal do Paran�,PR,2795.000000000000000,Delimitada,Tradicionalmente ocupada,,COORDENACAO REGIONAL LITORAL SUL,N�o,30202002095,COORDENACAO REGIONAL LITORAL SUL,CR-LIS,f,02/05/2016,"0",826171/2018,"826171","2018",30.48000000,{BF11C7E3-B30C-4B88-BA50-2CEEB52BB700},REQUERIMENTO DE LAVRA,336 - REQ LAV/DOCUMENTO DIVERSO PROTOC EM 14/02/2025,J. MONTEIRO SERVICOS NAVAIS - EIRELI,AREIA,Construção civil,PR,826.171/2018
583,"68101",Kaxuyana-Tunayana,Kaxuyana,Oriximin�,PA,2184120.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MANAUS,Sim,30202001871,COORDENACAO REGIONAL DE MANAUS,CR-MAO,f,17/11/2015,"0",850651/2011,"850651","2011",1.08000000,{196F5283-2DF9-4114-8A65-1C74B462FA4C},REQUERIMENTO DE PESQUISA,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 17/10/2022,MINERACAO GUANHAES LTDA,MINÉRIO DE COBRE,Industrial,PA,850.651/2011
583,"68101",Kaxuyana-Tunayana,Kaxuyana,Oriximin�,PA,2184120.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MANAUS,Sim,30202001871,COORDENACAO REGIONAL DE MANAUS,CR-MAO,f,17/11/2015,"0",850578/1984,"850578","1984",8674.33000000,{21C075E7-9E09-4C59-A6CF-5C972A393B52},REQUERIMENTO DE PESQUISA,100 - REQ PESQ/REQUERIMENTO PESQUISA PROTOC EM 17/04/1984,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS CPRM,MOLIBDÊNIO,Demais substâncias,PA,850.578/1984
583,"68101",Kaxuyana-Tunayana,Kaxuyana,Oriximin�,PA,2184120.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MANAUS,Sim,30202001871,COORDENACAO REGIONAL DE MANAUS,CR-MAO,f,17/11/2015,"0",850642/2011,"850642","2011",1.95000000,{E3EDD51F-961B-4ACF-8944-5880D3B8D31B},REQUERIMENTO DE PESQUISA,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 04/05/2022,MINERACAO GUANHAES LTDA,MINÉRIO DE COBRE,Industrial,PA,850.642/2011
583,"68101",Kaxuyana-Tunayana,Kaxuyana,Oriximin�,PA,2184120.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MANAUS,Sim,30202001871,COORDENACAO REGIONAL DE MANAUS,CR-MAO,f,17/11/2015,"0",850654/2011,"850654","2011",2.31000000,{CDF86A7F-EFEA-42AC-B5DC-4347C73CE530},REQUERIMENTO DE PESQUISA,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 04/05/2022,MINERACAO GUANHAES LTDA,MINÉRIO DE COBRE,Industrial,PA,850.654/2011
583,"68101",Kaxuyana-Tunayana,Kaxuyana,Oriximin�,PA,2184120.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MANAUS,Sim,30202001871,COORDENACAO REGIONAL DE MANAUS,CR-MAO,f,17/11/2015,"0",850654/2011,"850654","2011",2.49000000,{25090B6B-8A4A-4685-9DDE-A7E351CAF36F},REQUERIMENTO DE PESQUISA,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 04/05/2022,MINERACAO GUANHAES LTDA,MINÉRIO DE COBRE,Industrial,PA,850.654/2011
583,"68101",Kaxuyana-Tunayana,Kaxuyana,Oriximin�,PA,2184120.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MANAUS,Sim,30202001871,COORDENACAO REGIONAL DE MANAUS,CR-MAO,f,17/11/2015,"0",850654/2011,"850654","2011",5.94000000,{21C900BB-8102-4A16-B6A4-ECA4E4283D87},REQUERIMENTO DE PESQUISA,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 04/05/2022,MINERACAO GUANHAES LTDA,MINÉRIO DE COBRE,Industrial,PA,850.654/2011
583,"68101",Kaxuyana-Tunayana,Kaxuyana,Oriximin�,PA,2184120.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MANAUS,Sim,30202001871,COORDENACAO REGIONAL DE MANAUS,CR-MAO,f,17/11/2015,"0",826414/1972,"826414","1972",9193.55000000,{6A1AE4D0-CC9D-41D6-9315-542E841E6057},REQUERIMENTO DE PESQUISA,2119 - AUT PESQ/CORREÇÃO DE FASE - ÁREA REQUERIMENTO PESQUISA EM 15/10/2020,MINERAÇÃO CACHOEIRA GRANDE LTDA.,ZINCO,Demais substâncias,PA,826.414/1972
583,"68101",Kaxuyana-Tunayana,Kaxuyana,Oriximin�,PA,2184120.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MANAUS,Sim,30202001871,COORDENACAO REGIONAL DE MANAUS,CR-MAO,f,17/11/2015,"0",880180/2014,"880180","2014",9643.58000000,{CB4FA997-3381-496C-8B25-7AABB5123E2F},REQUERIMENTO DE PESQUISA,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 18/04/2022,Bauxita Resources Mineração e Participações Ltda.,BAUXITA,Industrial,AM,880.180/2014
583,"68101",Kaxuyana-Tunayana,Kaxuyana,Oriximin�,PA,2184120.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MANAUS,Sim,30202001871,COORDENACAO REGIONAL DE MANAUS,CR-MAO,f,17/11/2015,"0",850642/2011,"850642","2011",1.10000000,{BCF5E7C7-F342-4260-BA41-CB779E5706AA},REQUERIMENTO DE PESQUISA,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 04/05/2022,MINERACAO GUANHAES LTDA,MINÉRIO DE COBRE,Industrial,PA,850.642/2011
583,"68101",Kaxuyana-Tunayana,Kaxuyana,Oriximin�,PA,2184120.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MANAUS,Sim,30202001871,COORDENACAO REGIONAL DE MANAUS,CR-MAO,f,17/11/2015,"0",850654/2011,"850654","2011",7.53000000,{15664ED2-2FCD-4DE9-8FA2-0775D40D9400},REQUERIMENTO DE PESQUISA,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 04/05/2022,MINERACAO GUANHAES LTDA,MINÉRIO DE COBRE,Industrial,PA,850.654/2011
583,"68101",Kaxuyana-Tunayana,Kaxuyana,Oriximin�,PA,2184120.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MANAUS,Sim,30202001871,COORDENACAO REGIONAL DE MANAUS,CR-MAO,f,17/11/2015,"0",880183/2014,"880183","2014",54.15000000,{655A1C6E-3215-4736-BD0D-09F805572D1F},APTO PARA DISPONIBILIDADE,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 19/04/2021,Bauxita Resources Mineração e Participações Ltda.,BAUXITA,Industrial,AM,880.183/2014
583,"68101",Kaxuyana-Tunayana,Kaxuyana,Oriximin�,PA,2184120.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MANAUS,Sim,30202001871,COORDENACAO REGIONAL DE MANAUS,CR-MAO,f,17/11/2015,"0",880186/2014,"880186","2014",7111.51000000,{FD4D5981-093A-48A9-B593-C16A67590DE4},APTO PARA DISPONIBILIDADE,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 19/04/2021,Bauxita Resources Mineração e Participações Ltda.,BAUXITA,Industrial,AM,880.186/2014
583,"68101",Kaxuyana-Tunayana,Kaxuyana,Oriximin�,PA,2184120.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MANAUS,Sim,30202001871,COORDENACAO REGIONAL DE MANAUS,CR-MAO,f,17/11/2015,"0",850641/2011,"850641","2011",3.08000000,{B7B45F63-AF10-4EF6-8040-6ECBE0A92AB2},AUTORIZAÇÃO DE PESQUISA,250 - AUT PESQ/EXIGÊNCIA PUBL EM 11/11/2021,MINERACAO GUANHAES LTDA,MINÉRIO DE COBRE,Industrial,PA,850.641/2011
583,"68101",Kaxuyana-Tunayana,Kaxuyana,Oriximin�,PA,2184120.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MANAUS,Sim,30202001871,COORDENACAO REGIONAL DE MANAUS,CR-MAO,f,17/11/2015,"0",850651/2011,"850651","2011",29.46000000,{1854DDE7-6252-46AF-9BB2-B8D818526881},REQUERIMENTO DE PESQUISA,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 17/10/2022,MINERACAO GUANHAES LTDA,MINÉRIO DE COBRE,Industrial,PA,850.651/2011
583,"68101",Kaxuyana-Tunayana,Kaxuyana,Oriximin�,PA,2184120.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MANAUS,Sim,30202001871,COORDENACAO REGIONAL DE MANAUS,CR-MAO,f,17/11/2015,"0",850654/2011,"850654","2011",1.85000000,{6FBEE2CB-039B-4DCE-BB8B-BCBCFD12D471},REQUERIMENTO DE PESQUISA,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 04/05/2022,MINERACAO GUANHAES LTDA,MINÉRIO DE COBRE,Industrial,PA,850.654/2011
583,"68101",Kaxuyana-Tunayana,Kaxuyana,Oriximin�,PA,2184120.000000000000000,Declarada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MANAUS,Sim,30202001871,COORDENACAO REGIONAL DE MANAUS,CR-MAO,f,17/11/2015,"0",850651/2011,"850651","2011",3.63000000,{20A408F5-65CF-40B4-ADE7-B47B3425EBC0},REQUERIMENTO DE PESQUISA,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 17/10/2022,MINERACAO GUANHAES LTDA,MINÉRIO DE COBRE,Industrial,PA,850.651/2011
